fouls,corners,crosses,touches,tackles,interceptions,aerials_won,clearances,offsides,goal_kicks,throw_ins,long_balls,score,team,match_id,result,stadium,state,UF,matchweek,date,time,assists_sum_defense,penalty_kicks_made_sum_defense,penalty_kicks_attempted_sum_defense,shots_sum_defense,shots_on_target_sum_defense,yellow_cards_sum_defense,red_cards_sum_defense,fouls_commited_sum_defense,fouls_drawn_sum_defense,offsides_sum_defense,crosses_sum_defense,tackles_on_sum_defense,interceptions_sum_defense,own_goals_sum_defense,penalty_kicks_won_sum_defense,penalty_kicks_conceded_sum_defense,assists_mean_defense,penalty_kicks_made_mean_defense,penalty_kicks_attempted_mean_defense,shots_mean_defense,shots_on_target_mean_defense,yellow_cards_mean_defense,red_cards_mean_defense,fouls_commited_mean_defense,fouls_drawn_mean_defense,offsides_mean_defense,crosses_mean_defense,tackles_on_mean_defense,interceptions_mean_defense,own_goals_mean_defense,penalty_kicks_won_mean_defense,penalty_kicks_conceded_mean_defense,assists_sum_mid,penalty_kicks_made_sum_mid,penalty_kicks_attempted_sum_mid,shots_sum_mid,shots_on_target_sum_mid,yellow_cards_sum_mid,red_cards_sum_mid,fouls_commited_sum_mid,fouls_drawn_sum_mid,offsides_sum_mid,crosses_sum_mid,tackles_on_sum_mid,interceptions_sum_mid,own_goals_sum_mid,penalty_kicks_won_sum_mid,penalty_kicks_conceded_sum_mid,assists_mean_mid,penalty_kicks_made_mean_mid,penalty_kicks_attempted_mean_mid,shots_mean_mid,shots_on_target_mean_mid,yellow_cards_mean_mid,red_cards_mean_mid,fouls_commited_mean_mid,fouls_drawn_mean_mid,offsides_mean_mid,crosses_mean_mid,tackles_on_mean_mid,interceptions_mean_mid,own_goals_mean_mid,penalty_kicks_won_mean_mid,penalty_kicks_conceded_mean_mid,assists_sum_attack,penalty_kicks_made_sum_attack,penalty_kicks_attempted_sum_attack,shots_sum_attack,shots_on_target_sum_attack,yellow_cards_sum_attack,red_cards_sum_attack,fouls_commited_sum_attack,fouls_drawn_sum_attack,offsides_sum_attack,crosses_sum_attack,tackles_on_sum_attack,interceptions_sum_attack,own_goals_sum_attack,penalty_kicks_won_sum_attack,penalty_kicks_conceded_sum_attack,assists_mean_attack,penalty_kicks_made_mean_attack,penalty_kicks_attempted_mean_attack,shots_mean_attack,shots_on_target_mean_attack,yellow_cards_mean_attack,red_cards_mean_attack,fouls_commited_mean_attack,fouls_drawn_mean_attack,offsides_mean_attack,crosses_mean_attack,tackles_on_mean_attack,interceptions_mean_attack,own_goals_mean_attack,penalty_kicks_won_mean_attack,penalty_kicks_conceded_mean_attack
18.0,6.0,17.0,788,13.0,3.0,21.0,7.0,2.0,7.0,35.0,94.0,0,Fortaleza,55,L,Estádio Castelão,Fortaleza,CE,7,2020-09-02,19:00,0,0,0,0,0,0,0,5,3,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,0.0,0.75,0.5,0.0,0.0,,,0,0,0,4,0,2,0,12,14,2,12,7,3,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,2.0,2.3333333333333335,0.3333333333333333,2.0,1.1666666666666667,0.5,0.0,,,0,0,0,1,0,0,0,1,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.25,0.5,0.0,0.0,0.0,,
16.0,3.0,15.0,632,18.0,14.0,9.0,22.0,1.0,9.0,22.0,66.0,1,Goiás,56,L,Estádio de Hailé Pinheiro,Goiás,,7,2020-09-02,19:15,0,0,0,2,0,0,0,6,2,0,4,3,4,1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.5,0.0,1.0,0.75,1.0,0.25,,,0,0,0,1,0,0,0,2,3,0,1,1,7,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,,,1,0,0,8,3,1,0,8,7,1,10,1,3,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.1428571428571428,0.42857142857142855,0.14285714285714285,0.0,1.1428571428571428,1.0,0.14285714285714285,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.0,,
12.0,6.0,29.0,697,15.0,8.0,13.0,18.0,0.0,6.0,21.0,55.0,2,Corinthians,56,W,Estádio de Hailé Pinheiro,Goiás,,7,2020-09-02,19:15,0,0,0,2,2,1,0,4,3,0,7,4,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,0.0,1.0,0.75,0.0,1.75,1.0,0.75,0.0,,,1,0,0,7,2,2,0,6,10,0,20,3,5,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,1.1111111111111112,0.0,2.2222222222222223,0.3333333333333333,0.5555555555555556,0.0,,,0,0,0,2,0,0,0,2,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,,
14.0,2.0,10.0,543,15.0,12.0,10.0,17.0,0.0,16.0,17.0,61.0,1,Fluminense,57,D,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,7,2020-09-02,19:30,0,0,0,3,1,1,0,5,4,0,3,5,6,0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,1.25,1.0,0.0,0.75,1.25,1.5,0.0,,,0,0,0,5,2,2,1,6,9,0,0,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.2,1.2,1.8,0.0,0.0,0.8,0.6,0.0,,,1,0,0,3,1,1,0,3,3,0,7,3,3,0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.2,0.0,0.6,0.6,0.0,1.4,0.6,0.6,0.0,,
16.0,9.0,30.0,672,19.0,9.0,17.0,12.0,1.0,7.0,26.0,42.0,1,Atl Goianiense,57,D,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,7,2020-09-02,19:30,0,0,0,4,1,0,0,5,2,0,13,9,6,0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.25,0.5,0.0,3.25,2.25,1.5,0.0,,,1,0,0,9,0,1,0,7,6,1,17,6,4,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.2857142857142858,0.0,0.14285714285714285,0.0,1.0,0.8571428571428571,0.14285714285714285,2.4285714285714284,0.8571428571428571,0.5714285714285714,0.0,,,0,0,0,4,2,0,0,4,5,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,,
8.0,5.0,16.0,642,19.0,15.0,10.0,12.0,2.0,13.0,13.0,55.0,3,Bahia,58,L,Estádio Governador Roberto Santos,Salvador,,7,2020-09-02,20:30,0,0,0,2,0,1,0,4,2,1,8,5,9,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.8,0.4,0.2,1.6,1.0,1.8,0.0,,,1,0,0,13,6,0,0,5,13,2,7,5,6,0,0.0,0.0,0.125,0.0,0.0,1.625,0.75,0.0,0.0,0.625,1.625,0.25,0.875,0.625,0.75,0.0,,,1,0,0,1,1,0,0,0,2,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,,
17.0,6.0,11.0,824,17.0,14.0,19.0,12.0,2.0,7.0,21.0,45.0,5,Flamengo,58,W,Estádio Governador Roberto Santos,Salvador,,7,2020-09-02,20:30,2,0,0,1,0,1,0,6,2,1,1,6,6,0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,1.2,0.4,0.2,0.2,1.2,1.2,0.0,,,2,0,0,11,5,1,0,8,6,0,9,3,8,0,0.0,0.0,0.2857142857142857,0.0,0.0,1.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,1.1428571428571428,0.8571428571428571,0.0,1.2857142857142858,0.42857142857142855,1.1428571428571428,0.0,,,0,0,0,8,4,0,0,3,2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,
23.0,6.0,22.0,680,14.0,8.0,17.0,8.0,1.0,4.0,21.0,65.0,0,Botafogo (RJ),59,D,Estádio Nilton Santos,Rio de Janeiro,RJ,7,2020-09-02,20:30,0,0,0,2,0,0,0,5,8,0,12,4,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.25,2.0,0.0,3.0,1.0,1.25,0.0,,,0,0,0,12,6,1,0,11,9,1,10,1,4,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.16666666666666666,0.0,1.8333333333333333,1.5,0.16666666666666666,1.6666666666666667,0.16666666666666666,0.6666666666666666,0.0,,,0,0,0,3,0,0,0,7,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,,
21.0,6.0,16.0,595,11.0,16.0,6.0,19.0,0.0,6.0,13.0,60.0,0,Coritiba,59,D,Estádio Nilton Santos,Rio de Janeiro,RJ,7,2020-09-02,20:30,0,0,0,1,0,0,0,4,3,0,7,2,10,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.0,1.75,0.5,2.5,0.0,,,0,0,0,5,3,0,0,12,14,0,11,2,5,0,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,1.5,1.75,0.0,1.375,0.25,0.625,0.0,,,0,0,0,1,0,1,0,6,5,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,,
15.0,2.0,15.0,679,13.0,9.0,12.0,16.0,1.0,11.0,18.0,57.0,1,Atl Paranaense,60,D,Estádio Joaquim Américo Guimarães,Curitiba,PR,7,2020-09-02,20:30,0,0,0,5,3,1,0,8,4,0,7,6,7,0,0.0,0.0,0.0,0.0,0.0,1.25,0.75,0.25,0.0,2.0,1.0,0.0,1.75,1.5,1.75,0.0,,,1,0,0,7,3,1,0,8,7,1,5,4,2,0,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.42857142857142855,0.14285714285714285,0.0,1.1428571428571428,1.0,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.0,,,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.0,,
12.0,8.0,21.0,559,19.0,15.0,13.0,13.0,0.0,5.0,31.0,66.0,1,Bragantino,60,D,Estádio Joaquim Américo Guimarães,Curitiba,PR,7,2020-09-02,20:30,0,0,0,3,0,0,0,3,1,0,7,7,11,0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.25,0.0,1.75,1.75,2.75,0.0,,,1,0,0,13,2,2,0,7,12,0,15,3,3,0,0.0,0.0,0.125,0.0,0.0,1.625,0.25,0.25,0.0,0.875,1.5,0.0,1.875,0.375,0.375,0.0,,,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,
17.0,9.0,29.0,563,15.0,13.0,7.0,7.0,2.0,6.0,14.0,35.0,2,Santos,61,D,Estádio Urbano Caldeira,Santos,SP,7,2020-09-02,21:30,0,0,0,2,1,0,0,6,4,0,5,6,9,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,0.8333333333333334,1.0,1.5,0.0,,,0,0,0,2,0,2,0,6,6,0,7,4,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.5,1.5,0.0,1.75,1.0,1.0,0.0,,,1,0,0,6,4,0,0,5,11,2,17,3,1,0,0.0,0.0,0.2,0.0,0.0,1.2,0.8,0.0,0.0,1.0,2.2,0.4,3.4,0.6,0.2,0.0,,
21.0,2.0,7.0,417,12.0,11.0,7.0,17.0,1.0,7.0,17.0,46.0,2,Vasco da Gama,61,D,Estádio Urbano Caldeira,Santos,SP,7,2020-09-02,21:30,0,0,0,4,0,2,0,10,4,0,1,3,7,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.0,0.16666666666666666,0.5,1.1666666666666667,0.0,,,0,0,0,3,2,0,0,7,7,1,3,5,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,2.3333333333333335,2.3333333333333335,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.0,,,1,1,1,2,1,1,0,5,4,1,3,2,3,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,,
21.0,5.0,19.0,553,14.0,19.0,22.0,7.0,1.0,6.0,15.0,71.0,1,Palmeiras,62,D,Allianz Parque,São Paulo,SP,7,2020-09-02,21:30,1,0,0,4,0,1,0,9,4,0,7,3,13,0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.2,0.0,1.8,0.8,0.0,1.4,0.6,2.6,0.0,,,0,0,0,4,0,2,0,8,13,0,9,5,6,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,1.1428571428571428,1.8571428571428572,0.0,1.2857142857142858,0.7142857142857143,0.8571428571428571,0.0,,,0,0,0,3,1,0,0,4,5,1,3,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,,
23.0,4.0,12.0,542,14.0,7.0,11.0,12.0,0.0,6.0,18.0,71.0,1,Internacional,62,D,Allianz Parque,São Paulo,SP,7,2020-09-02,21:30,0,0,0,1,0,2,0,10,7,0,4,2,5,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,2.5,1.75,0.0,1.0,0.5,1.25,0.0,,,0,0,0,3,1,2,0,8,5,0,5,4,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,1.3333333333333333,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,,,0,1,1,4,1,1,0,6,9,0,3,2,0,0,0.0,0.0,0.0,0.2,0.2,0.8,0.2,0.2,0.0,1.2,1.8,0.0,0.6,0.4,0.0,0.0,,
10.0,11.0,48.0,886,5.0,5.0,20.0,6.0,1.0,3.0,20.0,56.0,1,Grêmio,63,L,Arena do Grêmio,Porto Alegre,,7,2020-09-03,19:00,0,0,0,3,1,0,0,6,3,0,24,3,2,0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.5,0.75,0.0,6.0,0.75,0.5,0.0,,,1,0,0,19,4,1,0,4,8,1,22,1,3,0,0.0,0.0,0.125,0.0,0.0,2.375,0.5,0.125,0.0,0.5,1.0,0.125,2.75,0.125,0.375,0.0,,,0,0,0,6,3,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
11.0,1.0,3.0,432,15.0,11.0,13.0,41.0,1.0,15.0,8.0,69.0,2,Sport Recife,63,W,Arena do Grêmio,Porto Alegre,,7,2020-09-03,19:00,0,1,1,3,2,1,0,2,0,1,1,4,5,0,0.0,0.0,0.0,0.2,0.2,0.6,0.4,0.2,0.0,0.4,0.0,0.2,0.2,0.8,1.0,0.0,,,1,0,0,1,0,2,0,5,8,0,2,7,5,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.7142857142857143,1.1428571428571428,0.0,0.2857142857142857,1.0,0.7142857142857143,0.0,,,0,0,0,1,1,1,0,4,2,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,
18.0,5.0,13.0,670,25.0,11.0,15.0,14.0,3.0,5.0,12.0,80.0,3,Atlético Mineiro,64,W,Estádio Raimundo Sampaio,Belo Horizonte,,7,2020-09-03,20:00,1,0,0,2,0,0,0,3,2,0,6,7,7,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,1.1666666666666667,1.1666666666666667,0.0,,,2,0,0,10,6,0,0,12,7,2,7,8,4,0,0.0,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,2.0,1.1666666666666667,0.3333333333333333,1.1666666666666667,1.3333333333333333,0.6666666666666666,0.0,,,0,0,0,2,2,0,0,3,1,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,,
11.0,3.0,12.0,663,17.0,6.0,9.0,7.0,1.0,8.0,38.0,58.0,0,São Paulo,64,L,Estádio Raimundo Sampaio,Belo Horizonte,,7,2020-09-03,20:00,0,0,0,2,2,0,0,3,5,1,10,7,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.75,1.25,0.25,2.5,1.75,1.25,0.0,,,0,0,0,9,3,0,0,7,10,0,2,3,1,0,0.0,0.0,0.0,0.0,0.0,1.125,0.375,0.0,0.0,0.875,1.25,0.0,0.25,0.375,0.125,0.0,,,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,,
12.0,11.0,33.0,679,13.0,8.0,17.0,5.0,3.0,1.0,14.0,27.0,2,Flamengo,65,W,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,8,2020-09-05,17:00,1,0,0,2,2,0,0,5,2,1,10,3,4,0,0.0,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.4,0.2,2.0,0.6,0.8,0.0,,,0,0,0,10,3,1,0,6,13,0,21,4,3,0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.5,0.16666666666666666,0.0,1.0,2.1666666666666665,0.0,3.5,0.6666666666666666,0.5,0.0,,,0,0,0,6,4,0,0,1,2,2,2,2,1,0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.25,0.0,,
21.0,3.0,7.0,494,19.0,18.0,14.0,27.0,4.0,12.0,9.0,60.0,1,Fortaleza,65,L,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,8,2020-09-05,17:00,0,0,0,0,0,1,0,6,2,0,2,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.5,0.0,0.5,1.0,3.75,0.0,,,0,1,1,4,2,0,0,12,9,1,4,7,2,0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,1.7142857142857142,1.2857142857142858,0.14285714285714285,0.5714285714285714,1.0,0.2857142857142857,0.0,,,0,0,0,0,0,0,0,3,0,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.5,0.25,0.0,,
18.0,12.0,32.0,724,11.0,9.0,14.0,22.0,1.0,15.0,19.0,60.0,2,Corinthians,66,D,Arena Corinthians,São Paulo,SP,8,2020-09-05,19:00,0,1,1,4,2,0,0,5,6,0,16,1,4,0,0.0,0.0,0.0,0.25,0.25,1.0,0.5,0.0,0.0,1.25,1.5,0.0,4.0,0.25,1.0,0.0,,,0,0,0,7,3,3,0,10,3,0,16,5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.0,1.4285714285714286,0.42857142857142855,0.0,2.2857142857142856,0.7142857142857143,0.5714285714285714,0.0,,,1,0,0,3,1,0,0,3,2,1,2,0,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,,
10.0,6.0,27.0,550,13.0,15.0,11.0,31.0,2.0,7.0,19.0,53.0,2,Botafogo (RJ),66,D,Arena Corinthians,São Paulo,SP,8,2020-09-05,19:00,0,0,0,2,0,1,0,3,6,0,0,3,6,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.75,1.5,0.0,0.0,0.75,1.5,0.0,,,0,0,0,8,1,0,0,4,7,1,16,6,7,0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.14285714285714285,0.0,0.0,0.5714285714285714,1.0,0.14285714285714285,2.2857142857142856,0.8571428571428571,1.0,0.0,,,1,0,0,3,2,0,0,3,4,1,11,1,2,0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,3.6666666666666665,0.3333333333333333,0.6666666666666666,0.0,,
18.0,7.0,24.0,571,10.0,5.0,9.0,11.0,1.0,5.0,18.0,50.0,0,Ceará,67,L,Estádio Castelão,Fortaleza,CE,8,2020-09-05,21:00,0,0,0,2,0,3,2,7,8,0,6,3,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.5,1.75,2.0,0.0,1.5,0.75,1.25,0.0,,,0,0,0,10,6,2,1,10,11,1,17,4,1,0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.8571428571428571,0.2857142857142857,0.14285714285714285,1.4285714285714286,1.5714285714285714,0.14285714285714285,2.4285714285714284,0.5714285714285714,0.14285714285714285,0.0,,,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,,
18.0,5.0,16.0,405,12.0,8.0,9.0,20.0,2.0,8.0,13.0,50.0,1,Santos,67,W,Estádio Castelão,Fortaleza,CE,8,2020-09-05,21:00,0,0,0,2,2,2,1,5,5,0,5,3,4,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.5,0.6666666666666666,0.0,,,1,0,0,6,2,1,1,10,13,1,10,4,2,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.4285714285714286,1.8571428571428572,0.14285714285714285,1.4285714285714286,0.5714285714285714,0.2857142857142857,0.0,,,0,0,0,1,0,1,0,3,1,1,1,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,,
23.0,5.0,16.0,547,17.0,13.0,4.0,16.0,1.0,7.0,16.0,45.0,1,Bragantino,68,L,Estádio Nabi Abi Chedid,Bragança Paulista,,8,2020-09-06,11:00,0,0,0,2,0,0,0,6,4,1,3,4,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,1.0,0.25,0.75,1.0,0.75,0.0,,,0,0,0,10,2,1,0,16,6,0,13,5,9,0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.2857142857142857,0.14285714285714285,0.0,2.2857142857142856,0.8571428571428571,0.0,1.8571428571428572,0.7142857142857143,1.2857142857142858,0.0,,,1,0,0,8,2,0,1,1,0,0,1,0,1,0,0.0,0.0,0.25,0.0,0.0,2.0,0.5,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.0,,
12.0,3.0,21.0,793,19.0,11.0,14.0,19.0,2.0,10.0,18.0,53.0,2,Palmeiras,68,W,Estádio Nabi Abi Chedid,Bragança Paulista,,8,2020-09-06,11:00,0,0,0,2,1,2,0,4,7,1,6,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.0,1.0,1.75,0.25,1.5,0.0,1.0,0.0,,,1,0,0,7,1,1,0,3,7,0,8,5,7,0,0.0,0.0,0.16666666666666666,0.0,0.0,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.5,1.1666666666666667,0.0,1.3333333333333333,0.8333333333333334,1.1666666666666667,0.0,,,1,0,0,5,3,0,0,5,9,1,7,3,0,0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,0.0,0.0,1.0,1.8,0.2,1.4,0.6,0.0,0.0,,
20.0,3.0,13.0,606,9.0,8.0,14.0,13.0,0.0,5.0,24.0,50.0,3,São Paulo,69,W,Estádio do Morumbi,São Paulo,SP,8,2020-09-06,16:00,1,0,0,4,0,1,0,12,2,0,4,0,3,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.0,,,0,0,0,5,1,1,0,6,7,0,8,3,3,0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.8571428571428571,1.0,0.0,1.1428571428571428,0.42857142857142855,0.42857142857142855,0.0,,,1,0,0,5,2,1,0,2,3,0,2,0,2,0,0.0,0.0,0.5,0.0,0.0,2.5,1.0,0.5,0.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,,
13.0,2.0,11.0,599,12.0,13.0,11.0,9.0,2.0,11.0,18.0,64.0,1,Fluminense,69,L,Estádio do Morumbi,São Paulo,SP,8,2020-09-06,16:00,0,0,0,0,0,0,0,4,2,0,5,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.25,0.25,1.25,0.0,,,0,0,0,9,5,0,0,8,16,0,4,5,8,0,0.0,0.0,0.0,0.0,0.0,1.5,0.8333333333333334,0.0,0.0,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.8333333333333334,1.3333333333333333,0.0,,,0,0,0,4,0,0,0,2,1,2,2,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,0.5,0.5,0.0,0.25,0.0,,
11.0,7.0,26.0,651,16.0,10.0,15.0,12.0,0.0,4.0,22.0,62.0,2,Internacional,70,D,Estádio José Pinheiro Borba,Porto Alegre,,8,2020-09-06,16:00,0,0,0,0,0,2,0,8,4,0,9,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,1.5,0.5,1.0,0.0,,,0,0,0,3,2,0,0,3,2,0,7,5,3,0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,1.4,1.0,0.6,0.0,,,1,1,1,6,3,0,0,1,4,0,10,2,0,0,0.0,0.0,0.25,0.25,0.25,1.5,0.75,0.0,0.0,0.25,1.0,0.0,2.5,0.5,0.0,0.0,,
